id,county,units,value,income,costs,taxes
39093,"Lorain County, Ohio",54150,146800,77113,1276,2460
39095,"Lucas County, Ohio",69345,114300,73981,1185,2342
39097,"Madison County, Ohio",7129,156600,80311,1310,2195
39099,"Mahoning County, Ohio",37885,109100,66417,1047,1726
39101,"Marion County, Ohio",9576,99000,65480,1022,1314
39103,"Medina County, Ohio",36996,185500,88148,1435,2804
39105,"Meigs County, Ohio",3300,104200,56992,954,1037
39107,"Mercer County, Ohio",6680,135900,75677,1114,1604
39109,"Miami County, Ohio",19255,143200,73064,1161,1725
39111,"Monroe County, Ohio",1635,91400,56466,822,931
39113,"Montgomery County, Ohio",87670,114700,70935,1182,2500
39115,"Morgan County, Ohio",2267,106800,56528,1025,1146
39117,"Morrow County, Ohio",6552,145400,69456,1190,1718
39119,"Muskingum County, Ohio",13603,121300,65275,1071,1413
39121,"Noble County, Ohio",1478,94900,52955,847,838
39123,"Ottawa County, Ohio",7910,151600,76888,1211,1739
39125,"Paulding County, Ohio",3354,91000,64958,934,1259
39127,"Perry County, Ohio",5968,113000,64464,1004,1347
39129,"Pickaway County, Ohio",9665,155500,78081,1252,2027
39131,"Pike County, Ohio",3991,109300,62374,1063,1035
39133,"Portage County, Ohio",27465,157000,77419,1303,2288
39135,"Preble County, Ohio",7715,118700,66360,1096,1470
39137,"Putnam County, Ohio",5935,150400,78158,1151,1498
39139,"Richland County, Ohio",18551,107700,60838,1002,1612
39141,"Ross County, Ohio",11657,120100,66693,1082,1350
39143,"Sandusky County, Ohio",10462,114500,68721,1069,1384
39145,"Scioto County, Ohio",10192,104700,64869,1043,1238
39147,"Seneca County, Ohio",8952,100000,67561,983,1246
39149,"Shelby County, Ohio",8142,133200,74595,1132,1449
39151,"Stark County, Ohio",66363,127500,70327,1132,1845
39153,"Summit County, Ohio",95530,138600,76596,1234,2543
39155,"Trumbull County, Ohio",33451,106700,65067,1022,1645
39157,"Tuscarawas County, Ohio",14603,120300,65926,1059,1462
39159,"Union County, Ohio",11102,184700,93994,1501,2786
39161,"Van Wert County, Ohio",4766,105500,68900,972,1176
39163,"Vinton County, Ohio",1993,96700,64539,983,1149
39165,"Warren County, Ohio",45715,205200,99964,1583,3269
39167,"Washington County, Ohio",9212,128700,70887,1031,1311
39169,"Wayne County, Ohio",18640,138500,69719,1149,1908
39171,"Williams County, Ohio",6573,97700,61478,985,1375
39173,"Wood County, Ohio",21662,157700,83171,1339,2472
39175,"Wyandot County, Ohio",3894,116700,69342,1033,1053
40001,"Adair County, Oklahoma",2335,81900,49928,819,440
40003,"Alfalfa County, Oklahoma",502,77900,75417,842,416
40005,"Atoka County, Oklahoma",1634,105700,59306,930,603
40007,"Beaver County, Oklahoma",545,115800,66938,1078,763
40009,"Beckham County, Oklahoma",2524,142900,80408,1229,1116
40011,"Blaine County, Oklahoma",1130,87100,67738,917,529
40013,"Bryan County, Oklahoma",5108,108300,64279,973,847
40015,"Caddo County, Oklahoma",2750,87700,66250,888,573
40017,"Canadian County, Oklahoma",22407,155200,82606,1332,1645
40019,"Carter County, Oklahoma",6195,119200,67474,1072,1009
40021,"Cherokee County, Oklahoma",5674,122200,62500,1003,899
40023,"Choctaw County, Oklahoma",1725,96500,52614,852,466
40025,"Cimarron County, Oklahoma",195,51700,38036,741,287
40027,"Cleveland County, Oklahoma",44269,152900,81216,1293,1754
40029,"Coal County, Oklahoma",589,108600,58125,886,592
40031,"Comanche County, Oklahoma",14525,130000,72317,1133,1259
40033,"Cotton County, Oklahoma",904,86800,72778,952,685
40035,"Craig County, Oklahoma",1969,99900,53803,909,648
40037,"Creek County, Oklahoma",10494,121900,68069,1069,1099
40039,"Custer County, Oklahoma",3100,141900,81905,1123,1042
40041,"Delaware County, Oklahoma",5994,128400,55074,1033,871
40043,"Dewey County, Oklahoma",425,85200,72557,929,506
40045,"Ellis County, Oklahoma",401,86800,77566,901,555
40047,"Garfield County, Oklahoma",7872,118500,69577,1004,1029
40049,"Garvin County, Oklahoma",3496,98500,66228,965,606
40051,"Grady County, Oklahoma",8310,140300,75804,1122,1091
40053,"Grant County, Oklahoma",567,88300,73750,857,365
40055,"Greer County, Oklahoma",529,81100,58650,875,398
40057,"Harmon County, Oklahoma",362,58900,51667,664,333
40059,"Harper County, Oklahoma",304,89800,88333,911,426
40061,"Haskell County, Oklahoma",1416,99800,54643,875,600
40063,"Hughes County, Oklahoma",1121,77600,53822,861,483
40065,"Jackson County, Oklahoma",2922,108200,71726,1012,796
40067,"Jefferson County, Oklahoma",655,69200,54750,835,472
40069,"Johnston County, Oklahoma",1399,83600,55353,884,482
40071,"Kay County, Oklahoma",5724,87000,64872,969,701
40073,"Kingfisher County, Oklahoma",2151,140900,78137,1130,1055
40075,"Kiowa County, Oklahoma",872,68800,62375,834,507
40077,"Latimer County, Oklahoma",1067,97400,63640,873,480
40079,"Le Flore County, Oklahoma",6324,94800,56805,892,672
40081,"Lincoln County, Oklahoma",5208,111800,61651,968,707
40083,"Logan County, Oklahoma",7205,165200,79639,1277,1368
40085,"Love County, Oklahoma",982,108500,68571,1003,760
40087,"McClain County, Oklahoma",6178,168300,79497,1344,1455
40089,"McCurtain County, Oklahoma",3149,81400,52129,863,494
40091,"McIntosh County, Oklahoma",2453,113000,60406,936,590
40093,"Major County, Oklahoma",846,93000,72955,972,656
40095,"Marshall County, Oklahoma",1842,89600,54327,884,554
40097,"Mayes County, Oklahoma",5784,117400,60200,983,883
40099,"Murray County, Oklahoma",1623,102900,70848,973,568
40101,"Muskogee County, Oklahoma",9489,101600,62318,969,746
40103,"Noble County, Oklahoma",1897,100100,70899,1000,925
40105,"Nowata County, Oklahoma",1432,95700,62891,904,686
40107,"Okfuskee County, Oklahoma",1194,90900,54779,888,568
40109,"Oklahoma County, Oklahoma",108691,145700,77388,1261,1572
40111,"Okmulgee County, Oklahoma",5123,89600,61787,950,665
40113,"Osage County, Oklahoma",6998,128600,69182,1124,1167
40115,"Ottawa County, Oklahoma",3973,88200,54671,894,584
40117,"Pawnee County, Oklahoma",2140,103000,70426,1024,812
40119,"Payne County, Oklahoma",8130,159200,73472,1248,1451
40121,"Pittsburg County, Oklahoma",6218,110900,62886,954,590
40123,"Pontotoc County, Oklahoma",4861,131600,69908,1040,792
40125,"Pottawatomie County, Oklahoma",9424,116300,64473,1027,876
40127,"Pushmataha County, Oklahoma",1356,77900,53650,826,422
40129,"Roger Mills County, Oklahoma",320,97600,78333,1018,564
40131,"Rogers County, Oklahoma",16527,153900,77327,1220,1380
40133,"Seminole County, Oklahoma",2793,85000,55631,847,526
40135,"Sequoyah County, Oklahoma",5007,99200,53685,873,640
40137,"Stephens County, Oklahoma",6174,114600,65357,1023,825
40139,"Texas County, Oklahoma",2172,110800,68524,1011,616
40141,"Tillman County, Oklahoma",943,72700,57950,839,505
40143,"Tulsa County, Oklahoma",95755,149900,79103,1249,1686
40145,"Wagoner County, Oklahoma",14080,151800,74952,1200,1380
40147,"Washington County, Oklahoma",8032,128000,72524,1044,1202
40149,"Washita County, Oklahoma",1404,85600,68355,871,517
40151,"Woods County, Oklahoma",880,111200,77123,930,568
40153,"Woodward County, Oklahoma",2605,129800,87940,1026,743
41001,"Baker County, Oregon",2394,160000,60638,1082,1405
41003,"Benton County, Oregon",12041,286200,93494,1616,3350
41005,"Clackamas County, Oregon",73443,324300,95525,1825,3550
41007,"Clatsop County, Oregon",6053,249500,78384,1446,2103
41009,"Columbia County, Oregon",9020,223900,79712,1454,2272
41011,"Coos County, Oregon",9222,184700,57373,1197,1702
41013,"Crook County, Oregon",3736,171900,56885,1234,1710
41015,"Curry County, Oregon",3224,241000,61393,1414,1658
41017,"Deschutes County, Oregon",30122,284300,76424,1498,2656
41019,"Douglas County, Oregon",16866,184900,62262,1227,1564
41021,"Gilliam County, Oregon",274,120300,44167,1026,1329
41023,"Grant County, Oregon",1016,149500,58452,983,1465
41025,"Harney County, Oregon",989,112600,58397,937,1398
41027,"Hood River County, Oregon",3092,331600,82842,1612,2318
41029,"Jackson County, Oregon",32508,235800,68957,1441,2332
41031,"Jefferson County, Oregon",3235,158400,61222,1110,1822
41033,"Josephine County, Oregon",13092,231500,60386,1325,1424
41035,"Klamath County, Oregon",10308,158500,60833,1137,1331
41037,"Lake County, Oregon",944,112000,52500,1022,1279
41039,"Lane County, Oregon",55645,228400,70804,1427,2444
41041,"Lincoln County, Oregon",7063,229300,61933,1348,2333
41043,"Linn County, Oregon",18543,181500,68234,1320,2364
41045,"Malheur County, Oregon",3266,147300,63797,1118,1377
41047,"Marion County, Oregon",45907,198200,72722,1429,2465
41049,"Morrow County, Oregon",1654,127300,72727,1040,1513
41051,"Multnomah County, Oregon",125078,301400,90307,1754,3359
41053,"Polk County, Oregon",12554,218700,79626,1445,2510
41055,"Sherman County, Oregon",201,161900,71250,1085,1410
41057,"Tillamook County, Oregon",4159,224600,61791,1276,1694
41059,"Umatilla County, Oregon",9826,148700,70653,1181,1886
41061,"Union County, Oregon",3730,174200,70648,1131,1559
41063,"Wallowa County, Oregon",1033,199000,63920,1178,1538
41065,"Wasco County, Oregon",3954,185000,64435,1290,2318
41067,"Washington County, Oregon",94811,304500,98127,1797,3497
41069,"Wheeler County, Oregon",199,135900,43482,1122,1384
41071,"Yamhill County, Oregon",16339,239500,76623,1523,2462
42001,"Adams County, Pennsylvania",19020,205400,82462,1528,2910
42003,"Allegheny County, Pennsylvania",209473,146100,85700,1289,3023
42005,"Armstrong County, Pennsylvania",10713,109500,67305,1028,2006
42007,"Beaver County, Pennsylvania",29252,132100,76650,1170,2316
42009,"Bedford County, Pennsylvania",7881,135100,64169,1055,1197
42011,"Berks County, Pennsylvania",70734,177200,81678,1469,3618
42013,"Blair County, Pennsylvania",19563,120800,69132,1049,1293
42015,"Bradford County, Pennsylvania",8808,147100,70573,1132,1744
42017,"Bucks County, Pennsylvania",122865,321600,108604,2062,4857
42019,"Butler County, Pennsylvania",34787,208300,92193,1433,2679
42021,"Cambria County, Pennsylvania",20500,99600,67840,995,1400
42023,"Cameron County, Pennsylvania",699,77100,53352,914,1437
42025,"Carbon County, Pennsylvania",11767,155000,68348,1306,2747
42027,"Centre County, Pennsylvania",20977,220500,88654,1496,2813
42029,"Chester County, Pennsylvania",99832,339700,120416,2195,5069
42031,"Clarion County, Pennsylvania",5129,117000,64781,984,1337
42033,"Clearfield County, Pennsylvania",11337,96000,61072,979,1329
42035,"Clinton County, Pennsylvania",5582,127600,69555,1120,1814
42037,"Columbia County, Pennsylvania",9892,150000,71823,1163,1717
42039,"Crawford County, Pennsylvania",13364,114500,64913,1051,1904
42041,"Cumberland County, Pennsylvania",44473,198200,88252,1464,2546
42043,"Dauphin County, Pennsylvania",44464,166000,81747,1366,2768
42045,"Delaware County, Pennsylvania",94860,240100,99285,1827,4883
42047,"Elk County, Pennsylvania",4741,93100,67525,938,1486
42049,"Erie County, Pennsylvania",42639,128900,72507,1130,2420
42051,"Fayette County, Pennsylvania",18713,104700,66160,992,1298
42053,"Forest County, Pennsylvania",500,87700,46630,843,1133
42055,"Franklin County, Pennsylvania",25652,183800,76972,1345,2136
42057,"Fulton County, Pennsylvania",2295,162500,66504,1162,1926
42059,"Greene County, Pennsylvania",4884,120700,73109,992,1806
42061,"Huntingdon County, Pennsylvania",6596,130700,64241,1082,1295
42063,"Indiana County, Pennsylvania",11877,126200,70543,1112,2183
42065,"Jefferson County, Pennsylvania",6623,99900,63121,960,1388
42067,"Juniata County, Pennsylvania",3581,149200,64720,1119,1604
42069,"Lackawanna County, Pennsylvania",30745,155000,74664,1294,2389
42071,"Lancaster County, Pennsylvania",85082,195700,81847,1459,3240
42073,"Lawrence County, Pennsylvania",14330,113400,67303,1067,1779
42075,"Lebanon County, Pennsylvania",22085,168000,77088,1331,2649
42077,"Lehigh County, Pennsylvania",58533,197100,86220,1572,3636
42079,"Luzerne County, Pennsylvania",48800,137100,73028,1209,2120
42081,"Lycoming County, Pennsylvania",18991,150400,71226,1192,2108
42083,"McKean County, Pennsylvania",6881,77800,59750,899,1349
42085,"Mercer County, Pennsylvania",17458,119600,69266,1065,1646
42087,"Mifflin County, Pennsylvania",6707,102200,59696,1054,1725
42089,"Monroe County, Pennsylvania",30540,175900,77464,1694,4341
42091,"Montgomery County, Pennsylvania",156107,298600,110483,1991,4596
42093,"Montour County, Pennsylvania",2762,188600,82203,1296,2145
42095,"Northampton County, Pennsylvania",54069,214800,88996,1653,4114
42097,"Northumberland County, Pennsylvania",14149,124900,67171,1090,1459
42099,"Perry County, Pennsylvania",8789,169500,75995,1328,2167
42101,"Philadelphia County, Pennsylvania",183436,161000,64106,1247,1555
42103,"Pike County, Pennsylvania",11925,182700,76110,1510,3295
42105,"Potter County, Pennsylvania",2349,110700,62406,1041,1610
42107,"Schuylkill County, Pennsylvania",21966,114100,70813,1120,1817
42109,"Snyder County, Pennsylvania",5998,155800,70557,1177,2092
42111,"Somerset County, Pennsylvania",11579,111500,65740,1039,1332
42113,"Sullivan County, Pennsylvania",1021,143700,61031,1130,1318
42115,"Susquehanna County, Pennsylvania",6834,161900,68232,1193,1997
42117,"Tioga County, Pennsylvania",6152,145300,68576,1160,1942
42119,"Union County, Pennsylvania",5827,172200,75475,1237,2331
42121,"Venango County, Pennsylvania",8131,91200,62661,914,1432
42123,"Warren County, Pennsylvania",6347,98400,65957,950,1508
42125,"Washington County, Pennsylvania",36921,170900,84455,1262,1992
42127,"Wayne County, Pennsylvania",8271,179100,65984,1331,2460
42129,"Westmoreland County, Pennsylvania",65461,150200,78501,1189,2228
42131,"Wyoming County, Pennsylvania",4674,166300,74132,1243,2356
42133,"York County, Pennsylvania",83149,174900,81538,1476,3301
44001,"Bristol County, Rhode Island",9086,334100,109335,2057,5226
44003,"Kent County, Rhode Island",34308,212700,93217,1761,3875
44005,"Newport County, Rhode Island",14041,355500,103308,2058,4301
44007,"Providence County, Rhode Island",88125,209500,85477,1715,3846
44009,"Washington County, Rhode Island",24571,313800,103242,1940,4196
45001,"Abbeville County, South Carolina",3333,106400,57624,1027,598
45003,"Aiken County, South Carolina",26525,149700,71324,1112,744
45005,"Allendale County, South Carolina",623,60900,34699,833,383
45007,"Anderson County, South Carolina",29912,149700,68181,1091,891
45009,"Bamberg County, South Carolina",1450,95900,69419,912,585
45011,"Barnwell County, South Carolina",2445,107900,65033,986,765
45013,"Beaufort County, South Carolina",28770,275800,76432,1609,1430
45015,"Berkeley County, South Carolina",32925,171700,72892,1261,907
45017,"Calhoun County, South Carolina",2288,118500,61170,1042,679
45019,"Charleston County, South Carolina",60665,269900,85646,1609,1346
45021,"Cherokee County, South Carolina",6295,109800,58534,942,570
45023,"Chester County, South Carolina",3956,101600,58639,939,666
45025,"Chesterfield County, South Carolina",5466,95900,56857,905,401
45027,"Clarendon County, South Carolina",4419,105600,51199,977,687
45029,"Colleton County, South Carolina",4540,121300,53816,1073,819
45031,"Darlington County, South Carolina",8939,106200,59094,930,465
45033,"Dillon County, South Carolina",3213,88300,59026,856,460
45035,"Dorchester County, South Carolina",25871,181400,75519,1403,1331
45037,"Edgefield County, South Carolina",3942,145300,74028,1082,735
45039,"Fairfield County, South Carolina",2675,140000,67416,1038,907
45041,"Florence County, South Carolina",19821,142200,66814,1089,598
